student_ID,title_ID,st_max_score,st_pfm_tc,st_pfm_mem,st_tt_subNum,st_tt_period,st_fm_subNum,st_fm_period,st_errs,st_exploreNum,st_fm_time,st_ac_flag,st_ac_time
a8eea517e36b20757b2e,Question_Ej5mBw9rsOUKkFycGvz2,3,3,316,1,0.0,1,0.0,,0,1704173079.0,1.0,1704173079.0
a8eea517e36b20757b2e,Question_pVKXjZn0BkSwYcsa7C31,3,2,320,1,0.0,1,0.0,,0,1704027747.0,1.0,1704027747.0
a8eea517e36b20757b2e,Question_QRm48lXxzdP7Tn1WgNOf,3,3,376,1,0.0,1,0.0,,0,1704027726.0,1.0,1704027726.0
a8eea517e36b20757b2e,Question_Jr4Wz5jLqmN01KUwHa7g,3,3,312,1,0.0,1,0.0,,0,1704027705.0,1.0,1704027705.0
a8eea517e36b20757b2e,Question_7NJzCXUPcvQF4Mkfh9Wr,3,3,368,13,734814.0,13,734814.0,Error1;Absolutely_Error;Error4,12,1703947680.0,1.0,1703947680.0
a8eea517e36b20757b2e,Question_n2BTxIGw1Mc3Zo6RLdUe,3,2,364,15,71764.0,15,71764.0,Error2;Absolutely_Error;Error1,14,1703211709.0,1.0,1703211709.0
a8eea517e36b20757b2e,Question_NixCn84GdK2tySa5rB1V,3,5,508,5,167.0,5,167.0,Absolutely_Error;Error1,4,1701323191.0,1.0,1701323191.0
a8eea517e36b20757b2e,Question_TmKaGvfNoXYq4FZ2JrBu,3,2,308,1,0.0,1,0.0,,0,1704027655.0,1.0,1704027655.0
a8eea517e36b20757b2e,Question_s6VmP1G4UbEQWRYHK9Fd,2,2,204,18,959551.0,15,512250.0,Error1,14,1700269007.0,1.0,1700269007.0
a8eea517e36b20757b2e,Question_tgOjrpZLw4RdVzQx85h6,2,2,200,6,17033.0,6,17033.0,Error1,5,1699719720.0,1.0,1699719720.0
a8eea517e36b20757b2e,Question_4nHcauCQ0Y6Pm8DgKlLo,3,3,212,24,1565713.0,21,1565591.0,Error1;Absolutely_Error,20,1701322545.0,1.0,1701322545.0
a8eea517e36b20757b2e,Question_6RQj2gF3OeK5AmDvThUV,3,3,316,8,357279.0,2,509.0,Error1,1,1699757115.0,1.0,1699757115.0
a8eea517e36b20757b2e,Question_3MwAFlmNO8EKrpY5zjUd,2,3,472,17,34859.0,17,34859.0,Error1,16,1699700517.0,1.0,1699700517.0
a8eea517e36b20757b2e,Question_x2L7AqbMuTjCwPFy6vNr,2,3,344,5,791.0,5,791.0,Error1,4,1699702389.0,1.0,1699702389.0
a8eea517e36b20757b2e,Question_VgKw8PjY1FR6cm2QI9XW,1,3,320,12,3131.0,12,3131.0,Error1,11,1698838487.0,1.0,1698838487.0
a8eea517e36b20757b2e,Question_3oPyUzDmQtcMfLpGZ0jW,2,3,316,8,257.0,7,208.0,Error1,6,1699664524.0,1.0,1699664524.0
a8eea517e36b20757b2e,Question_fZrP3FJ4ebUogW9V7taS,1,2,196,2,411.0,2,411.0,Error1,1,1699410859.0,1.0,1699410859.0
e89cdaa3f159a0d3f55e,Question_bumGRTJ0c8p4v5D6eHZa,3,2,308,18,7475.0,12,6533.0,Error2;Error4;Error1,11,1703341945.0,1.0,1703341945.0
e89cdaa3f159a0d3f55e,Question_62XbhBvJ8NUSnApgDL94,3,3,384,32,1898225.0,32,1898225.0,Error1;Error3;Absolutely_Error,31,1702470464.0,1.0,1702470464.0
e89cdaa3f159a0d3f55e,Question_ZTbD7mxr2OUp8Fz6iNjy,3,3,344,1,0.0,1,0.0,,0,1699711986.0,1.0,1699711986.0
e89cdaa3f159a0d3f55e,Question_xqlJkmRaP0otZcX4fK3W,3,2,188,27,265657.0,24,265549.0,Absolutely_Error;Error1;Error2,23,1703594234.0,1.0,1703594234.0
e89cdaa3f159a0d3f55e,Question_FNg8X9v5zcbB1tQrxHR3,4,2,196,86,2838569.0,77,2250887.0,Absolutely_Error;Error3;Error1;Error2,76,1703595120.0,1.0,1703595120.0
e89cdaa3f159a0d3f55e,Question_hZ5wXofebmTlzKB1jNcP,3,2,192,40,24702.0,38,24657.0,Absolutely_Error;Error6;Error1,37,1704182784.0,1.0,1704182784.0
e89cdaa3f159a0d3f55e,Question_X3wF8QlTyi4mZkDp9Kae,3,5,488,1,0.0,1,0.0,,0,1703319439.0,1.0,1703319439.0
e89cdaa3f159a0d3f55e,Question_oCjnFLbIs4Uxwek9rBpu,3,3,344,27,266544.0,24,265515.0,Absolutely_Error;Error3,23,1701523939.0,1.0,1701523939.0
e89cdaa3f159a0d3f55e,Question_EhVPdmlB31M8WKGqL0wc,3,3,384,15,15289.0,15,15289.0,Error1;Absolutely_Error,14,1701177084.0,1.0,1701177084.0
e89cdaa3f159a0d3f55e,Question_UXqN1F7G3Sbldz02vZne,3,5,472,3,111.0,3,111.0,,2,1701096301.0,1.0,1701096301.0
e89cdaa3f159a0d3f55e,Question_x2Fy7rZ3SwYl9jMQkpOD,3,3,452,40,8269.0,40,8269.0,Error1;Absolutely_Error;Error3,39,1700920074.0,1.0,1700920074.0
e89cdaa3f159a0d3f55e,Question_BW0ItEaymH3TkD6S15JF,1,4,180,16,167895.0,11,166762.0,Error1;Absolutely_Error;Error2,10,1698241074.0,1.0,1698241074.0
e89cdaa3f159a0d3f55e,Question_h7pXNg80nJbw1C4kAPRm,3,2,312,5,276.0,5,276.0,Absolutely_Error;Error1,4,1698767498.0,1.0,1698767498.0
e89cdaa3f159a0d3f55e,Question_rvB9mVE6Kbd8jAY4NwPx,1,4,188,2,127.0,2,127.0,Absolutely_Error,1,1698242686.0,1.0,1698242686.0
e89cdaa3f159a0d3f55e,Question_q7OpB2zCMmW9wS8uNt3H,1,6,184,15,2104.0,15,2104.0,Error2;Error1;Absolutely_Error,14,1697902828.0,1.0,1697902828.0
e89cdaa3f159a0d3f55e,Question_YWXHr4G6Cl7bEm9iF2kQ,3,3,308,2,34.0,2,34.0,Error1,1,1703761312.0,1.0,1703761312.0
e89cdaa3f159a0d3f55e,Question_5fgqjSBwTPG7KUV3it6O,3,4,460,21,2632.0,21,2632.0,Absolutely_Error;Error3;Error1,20,1701181657.0,1.0,1701181657.0
e89cdaa3f159a0d3f55e,Question_Az73sM0rHfWVKuc4X2kL,3,3,348,16,1628573.0,16,1628573.0,Error1;Absolutely_Error,15,1702731883.0,1.0,1702731883.0
e89cdaa3f159a0d3f55e,Question_Ou3f2Wt9BqExm5DpN7Zk,3,4,344,12,1989.0,12,1989.0,Absolutely_Error;Error1,11,1701101061.0,1.0,1701101061.0
e89cdaa3f159a0d3f55e,Question_Mh4CZIsrEfxkP1wXtOYV,3,2,320,16,53546.0,16,53546.0,Error1;Absolutely_Error,15,1700553382.0,1.0,1700553382.0
e89cdaa3f159a0d3f55e,Question_lU2wvHSZq7m43xiVroBc,3,4,348,10,974.0,10,974.0,Error2;Error1,9,1701520677.0,1.0,1701520677.0
e89cdaa3f159a0d3f55e,Question_Ej5mBw9rsOUKkFycGvz2,3,3,196,20,4987.0,14,4790.0,Error1,13,1700497354.0,1.0,1700497354.0
e89cdaa3f159a0d3f55e,Question_pVKXjZn0BkSwYcsa7C31,3,5,348,24,2199.0,24,2199.0,Error3;Absolutely_Error;Error1;Error4,23,1700491422.0,1.0,1700491422.0
e89cdaa3f159a0d3f55e,Question_QRm48lXxzdP7Tn1WgNOf,3,2,308,20,91875.0,18,91632.0,Error1,17,1700328571.0,1.0,1700328571.0
e89cdaa3f159a0d3f55e,Question_Jr4Wz5jLqmN01KUwHa7g,3,3,196,16,436359.0,12,436055.0,Absolutely_Error;Error1,11,1700233888.0,1.0,1700233888.0
e89cdaa3f159a0d3f55e,Question_7NJzCXUPcvQF4Mkfh9Wr,3,3,344,19,1002.0,17,904.0,Error5;Absolutely_Error;Error1,16,1699711260.0,1.0,1699711260.0
e89cdaa3f159a0d3f55e,Question_n2BTxIGw1Mc3Zo6RLdUe,3,4,348,20,77530.0,20,77530.0,Error2;Absolutely_Error;Error1,19,1699709141.0,1.0,1699709141.0
e89cdaa3f159a0d3f55e,Question_NixCn84GdK2tySa5rB1V,3,3,320,10,360.0,8,302.0,Error1,7,1699631037.0,1.0,1699631037.0
e89cdaa3f159a0d3f55e,Question_TmKaGvfNoXYq4FZ2JrBu,3,3,348,7,130440.0,7,130440.0,Error1,6,1699629801.0,1.0,1699629801.0
e89cdaa3f159a0d3f55e,Question_s6VmP1G4UbEQWRYHK9Fd,2,2,336,1,0.0,1,0.0,,0,1698765766.0,1.0,1698765766.0
e89cdaa3f159a0d3f55e,Question_tgOjrpZLw4RdVzQx85h6,2,3,328,7,392.0,7,392.0,Error1,6,1698763903.0,1.0,1698763903.0
e89cdaa3f159a0d3f55e,Question_4nHcauCQ0Y6Pm8DgKlLo,3,2,196,16,2931.0,16,2931.0,Error1,15,1699459067.0,1.0,1699459067.0
e89cdaa3f159a0d3f55e,Question_6RQj2gF3OeK5AmDvThUV,3,3,324,8,685905.0,4,684371.0,Error1,3,1699453094.0,1.0,1699453094.0
e89cdaa3f159a0d3f55e,Question_3MwAFlmNO8EKrpY5zjUd,2,2,320,15,510983.0,11,510803.0,Error1,10,1698760701.0,1.0,1698760701.0
e89cdaa3f159a0d3f55e,Question_x2L7AqbMuTjCwPFy6vNr,2,3,320,3,309.0,3,309.0,Absolutely_Error,2,1698762615.0,1.0,1698762615.0
e89cdaa3f159a0d3f55e,Question_VgKw8PjY1FR6cm2QI9XW,1,3,192,7,3380.0,7,3380.0,Absolutely_Error;Error2,6,1697899970.0,1.0,1697899970.0
e89cdaa3f159a0d3f55e,Question_3oPyUzDmQtcMfLpGZ0jW,2,6,344,18,3762.0,18,3762.0,Error1;Absolutely_Error,17,1698247565.0,1.0,1698247565.0
e89cdaa3f159a0d3f55e,Question_fZrP3FJ4ebUogW9V7taS,1,4,324,17,167490.0,17,167490.0,Error2;Absolutely_Error;Error1,16,1698070967.0,1.0,1698070967.0
e324cc9cb52a2b3cb9cb,Question_bumGRTJ0c8p4v5D6eHZa,3,5,368,3,483.0,3,483.0,Error5,2,1703314525.0,1.0,1703314525.0
e324cc9cb52a2b3cb9cb,Question_62XbhBvJ8NUSnApgDL94,3,4,200,29,168567.0,29,168567.0,Error1;Error4;Error2;Absolutely_Error;Error6,28,1703426871.0,1.0,1703426871.0
e324cc9cb52a2b3cb9cb,Question_ZTbD7mxr2OUp8Fz6iNjy,3,2,328,4,252.0,4,252.0,Error1,3,1702998409.0,1.0,1702998409.0
e324cc9cb52a2b3cb9cb,Question_xqlJkmRaP0otZcX4fK3W,3,6,348,2,16.0,2,16.0,Error1,1,1703410232.0,1.0,1703410232.0
e324cc9cb52a2b3cb9cb,Question_FNg8X9v5zcbB1tQrxHR3,4,4,312,4,460.0,4,460.0,,3,1703250647.0,1.0,1703250647.0
e324cc9cb52a2b3cb9cb,Question_hZ5wXofebmTlzKB1jNcP,3,2,324,2,19.0,2,19.0,Error1,1,1703341135.0,1.0,1703341135.0
e324cc9cb52a2b3cb9cb,Question_X3wF8QlTyi4mZkDp9Kae,3,4,332,3,71034.0,2,66753.0,Absolutely_Error,1,1703319440.0,1.0,1703319440.0
e324cc9cb52a2b3cb9cb,Question_oCjnFLbIs4Uxwek9rBpu,3,3,368,10,55258.0,10,55258.0,Error1;Absolutely_Error,9,1703311706.0,1.0,1703311706.0
e324cc9cb52a2b3cb9cb,Question_EhVPdmlB31M8WKGqL0wc,3,3,320,1,0.0,1,0.0,,0,1703255142.0,1.0,1703255142.0
e324cc9cb52a2b3cb9cb,Question_UXqN1F7G3Sbldz02vZne,3,3,320,1,0.0,1,0.0,,0,1703129889.0,1.0,1703129889.0
e324cc9cb52a2b3cb9cb,Question_x2Fy7rZ3SwYl9jMQkpOD,3,4,208,8,288590.0,8,288590.0,Error1,7,1703426847.0,1.0,1703426847.0
e324cc9cb52a2b3cb9cb,Question_BW0ItEaymH3TkD6S15JF,1,2,188,10,51648.0,4,970.0,Error1;Absolutely_Error,3,1700578120.0,1.0,1700578120.0
e324cc9cb52a2b3cb9cb,Question_h7pXNg80nJbw1C4kAPRm,3,3,348,3,48.0,3,48.0,Error4,2,1703075859.0,1.0,1703075859.0
e324cc9cb52a2b3cb9cb,Question_rvB9mVE6Kbd8jAY4NwPx,1,3,304,3,51194.0,3,51194.0,Error1,2,1703048955.0,1.0,1703048955.0
e324cc9cb52a2b3cb9cb,Question_q7OpB2zCMmW9wS8uNt3H,1,2,312,25,3404085.0,25,3404085.0,Error1;Absolutely_Error,24,1702996378.0,1.0,1702996378.0
e324cc9cb52a2b3cb9cb,Question_YWXHr4G6Cl7bEm9iF2kQ,3,3,356,1,0.0,1,0.0,,0,1703254175.0,1.0,1703254175.0
e324cc9cb52a2b3cb9cb,Question_5fgqjSBwTPG7KUV3it6O,3,3,348,10,181305.0,10,181305.0,Error1;Absolutely_Error,9,1703311366.0,1.0,1703311366.0
e324cc9cb52a2b3cb9cb,Question_Az73sM0rHfWVKuc4X2kL,3,2,204,5,228419.0,5,228419.0,Absolutely_Error,4,1703570326.0,1.0,1703570326.0
e324cc9cb52a2b3cb9cb,Question_Ou3f2Wt9BqExm5DpN7Zk,3,6,332,4,199902.0,4,199902.0,Error1,3,1703330307.0,1.0,1703330307.0
e324cc9cb52a2b3cb9cb,Question_Mh4CZIsrEfxkP1wXtOYV,3,4,204,4,168731.0,4,168731.0,Absolutely_Error,3,1703426900.0,1.0,1703426900.0
e324cc9cb52a2b3cb9cb,Question_lU2wvHSZq7m43xiVroBc,3,4,328,8,297945.0,8,297945.0,Error1;Absolutely_Error,7,1703426767.0,1.0,1703426767.0
e324cc9cb52a2b3cb9cb,Question_Ej5mBw9rsOUKkFycGvz2,3,4,576,6,169.0,6,169.0,Error1,5,1703084103.0,1.0,1703084103.0
e324cc9cb52a2b3cb9cb,Question_pVKXjZn0BkSwYcsa7C31,3,3,476,2,44.0,2,44.0,Error1,1,1703082417.0,1.0,1703082417.0
e324cc9cb52a2b3cb9cb,Question_QRm48lXxzdP7Tn1WgNOf,3,2,344,1,0.0,1,0.0,,0,1703082494.0,1.0,1703082494.0
e324cc9cb52a2b3cb9cb,Question_Jr4Wz5jLqmN01KUwHa7g,3,4,352,5,229254.0,5,229254.0,Error1,4,1703313746.0,1.0,1703313746.0
e324cc9cb52a2b3cb9cb,Question_7NJzCXUPcvQF4Mkfh9Wr,3,12,348,11,228135.0,11,228135.0,Error8;Error1;Absolutely_Error,10,1703312550.0,1.0,1703312550.0
e324cc9cb52a2b3cb9cb,Question_n2BTxIGw1Mc3Zo6RLdUe,3,2,196,37,492861.0,37,492861.0,Error1;Absolutely_Error;Error2,36,1703570361.0,1.0,1703570361.0
e324cc9cb52a2b3cb9cb,Question_NixCn84GdK2tySa5rB1V,3,4,308,7,239.0,7,239.0,Error1;Error8,6,1703077425.0,1.0,1703077425.0
e324cc9cb52a2b3cb9cb,Question_TmKaGvfNoXYq4FZ2JrBu,3,4,196,2,46.0,2,46.0,Error1,1,1703077108.0,1.0,1703077108.0
e324cc9cb52a2b3cb9cb,Question_s6VmP1G4UbEQWRYHK9Fd,2,4,324,1,0.0,1,0.0,,0,1703073825.0,1.0,1703073825.0
e324cc9cb52a2b3cb9cb,Question_tgOjrpZLw4RdVzQx85h6,2,3,480,5,2512.0,5,2512.0,Error1,4,1703073187.0,1.0,1703073187.0
e324cc9cb52a2b3cb9cb,Question_4nHcauCQ0Y6Pm8DgKlLo,3,2,328,1,0.0,1,0.0,,0,1703077008.0,1.0,1703077008.0
e324cc9cb52a2b3cb9cb,Question_6RQj2gF3OeK5AmDvThUV,3,5,372,4,71.0,4,71.0,Absolutely_Error;Error4;Error1,3,1703076510.0,1.0,1703076510.0
e324cc9cb52a2b3cb9cb,Question_3MwAFlmNO8EKrpY5zjUd,2,3,192,12,1020.0,12,1020.0,Error1,11,1703056432.0,1.0,1703056432.0
e324cc9cb52a2b3cb9cb,Question_x2L7AqbMuTjCwPFy6vNr,2,3,308,1,0.0,1,0.0,,0,1703069061.0,1.0,1703069061.0
e324cc9cb52a2b3cb9cb,Question_VgKw8PjY1FR6cm2QI9XW,1,2,308,3,62.0,3,62.0,Error2,2,1699591674.0,1.0,1699591674.0
e324cc9cb52a2b3cb9cb,Question_3oPyUzDmQtcMfLpGZ0jW,2,3,200,22,2424405.0,22,2424405.0,Error1;Absolutely_Error,21,1703054010.0,1.0,1703054010.0
e324cc9cb52a2b3cb9cb,Question_fZrP3FJ4ebUogW9V7taS,1,4,196,2,879.0,1,0.0,,0,1700484131.0,1.0,1700484131.0
98e10f84d94623f8b39e,Question_bumGRTJ0c8p4v5D6eHZa,3,3,316,1,0.0,1,0.0,,0,1703511308.0,1.0,1703511308.0
98e10f84d94623f8b39e,Question_62XbhBvJ8NUSnApgDL94,3,6,328,1,0.0,1,0.0,,0,1703430396.0,1.0,1703430396.0
98e10f84d94623f8b39e,Question_ZTbD7mxr2OUp8Fz6iNjy,3,4,328,3,34.0,3,34.0,Absolutely_Error,2,1703415294.0,1.0,1703415294.0
98e10f84d94623f8b39e,Question_xqlJkmRaP0otZcX4fK3W,0,2,0,4,142.0,1,0.0,Absolutely_Error;Error1,0,1703509607.0,0.0,
98e10f84d94623f8b39e,Question_FNg8X9v5zcbB1tQrxHR3,4,3,196,4,77.0,4,77.0,Error1,3,1703512544.0,1.0,1703512544.0
98e10f84d94623f8b39e,Question_hZ5wXofebmTlzKB1jNcP,0,3,308,1,0.0,1,0.0,Absolutely_Error,0,1703511652.0,0.0,
98e10f84d94623f8b39e,Question_X3wF8QlTyi4mZkDp9Kae,1,2,204,6,85268.0,1,0.0,,0,1703423945.0,0.0,
98e10f84d94623f8b39e,Question_oCjnFLbIs4Uxwek9rBpu,1,2,340,2,338.0,1,0.0,,0,1703507334.0,0.0,
98e10f84d94623f8b39e,Question_EhVPdmlB31M8WKGqL0wc,3,2,324,4,74115.0,4,74115.0,Absolutely_Error;Error3,3,1703506910.0,1.0,1703506910.0
98e10f84d94623f8b39e,Question_UXqN1F7G3Sbldz02vZne,3,5,328,1,0.0,1,0.0,,0,1703432335.0,1.0,1703432335.0
98e10f84d94623f8b39e,Question_x2Fy7rZ3SwYl9jMQkpOD,3,4,364,1,0.0,1,0.0,,0,1703431816.0,1.0,1703431816.0
98e10f84d94623f8b39e,Question_BW0ItEaymH3TkD6S15JF,1,4,188,15,1869.0,15,1869.0,Absolutely_Error;Error1;Error4,14,1696569371.0,1.0,1696569371.0
98e10f84d94623f8b39e,Question_h7pXNg80nJbw1C4kAPRm,3,5,320,4,215.0,4,215.0,Error1,3,1697026230.0,1.0,1697026230.0
98e10f84d94623f8b39e,Question_rvB9mVE6Kbd8jAY4NwPx,1,6,196,2,183.0,2,183.0,Absolutely_Error,1,1696570014.0,1.0,1696570014.0
98e10f84d94623f8b39e,Question_q7OpB2zCMmW9wS8uNt3H,1,3,188,2,39.0,2,39.0,Absolutely_Error,1,1694689643.0,1.0,1694689643.0
98e10f84d94623f8b39e,Question_YWXHr4G6Cl7bEm9iF2kQ,3,2,324,9,85882.0,9,85882.0,Absolutely_Error;Error1,8,1703508838.0,1.0,1703508838.0
98e10f84d94623f8b39e,Question_5fgqjSBwTPG7KUV3it6O,3,3,328,8,88622.0,8,88622.0,Error1,7,1703508238.0,1.0,1703508238.0
98e10f84d94623f8b39e,Question_Az73sM0rHfWVKuc4X2kL,3,4,320,3,141.0,3,141.0,Error1,2,1703506762.0,1.0,1703506762.0
98e10f84d94623f8b39e,Question_Ou3f2Wt9BqExm5DpN7Zk,3,3,204,1,0.0,1,0.0,,0,1703432564.0,1.0,1703432564.0
98e10f84d94623f8b39e,Question_Mh4CZIsrEfxkP1wXtOYV,0,15,0,16,89034.0,1,0.0,Error2;Error1,0,1703420168.0,0.0,
98e10f84d94623f8b39e,Question_lU2wvHSZq7m43xiVroBc,3,11,512,12,651.0,12,651.0,Error2;Error1;Error3;Absolutely_Error,11,1703418357.0,1.0,1703418357.0
98e10f84d94623f8b39e,Question_Ej5mBw9rsOUKkFycGvz2,3,4,372,5,12439.0,5,12439.0,Error1;Error2;Absolutely_Error,4,1703429211.0,1.0,1703429211.0
98e10f84d94623f8b39e,Question_pVKXjZn0BkSwYcsa7C31,3,6,456,2,35.0,2,35.0,Error1,1,1703418600.0,1.0,1703418600.0
98e10f84d94623f8b39e,Question_QRm48lXxzdP7Tn1WgNOf,3,10,384,1,0.0,1,0.0,,0,1703416271.0,1.0,1703416271.0
98e10f84d94623f8b39e,Question_Jr4Wz5jLqmN01KUwHa7g,3,5,372,3,29.0,3,29.0,Absolutely_Error,2,1703415782.0,1.0,1703415782.0
98e10f84d94623f8b39e,Question_7NJzCXUPcvQF4Mkfh9Wr,3,5,332,6,13449.0,6,13449.0,Absolutely_Error;Error5,5,1703428030.0,1.0,1703428030.0
98e10f84d94623f8b39e,Question_n2BTxIGw1Mc3Zo6RLdUe,3,2,196,17,95134.0,17,95134.0,Error1;Error2,16,1703509149.0,1.0,1703509149.0
98e10f84d94623f8b39e,Question_NixCn84GdK2tySa5rB1V,3,4,332,2,45.0,2,45.0,Error1,1,1703413615.0,1.0,1703413615.0
98e10f84d94623f8b39e,Question_TmKaGvfNoXYq4FZ2JrBu,3,3,356,1,0.0,1,0.0,,0,1698755428.0,1.0,1698755428.0
98e10f84d94623f8b39e,Question_s6VmP1G4UbEQWRYHK9Fd,1,2,328,38,6486967.0,37,6405347.0,Error1;Absolutely_Error;Error4,0,1703427230.0,0.0,
98e10f84d94623f8b39e,Question_tgOjrpZLw4RdVzQx85h6,2,5,192,7,1179.0,7,1179.0,Absolutely_Error;Error4,6,1696603305.0,1.0,1696603305.0
98e10f84d94623f8b39e,Question_4nHcauCQ0Y6Pm8DgKlLo,3,4,196,11,796.0,11,796.0,Absolutely_Error;Error7,10,1697110014.0,1.0,1697110014.0
98e10f84d94623f8b39e,Question_6RQj2gF3OeK5AmDvThUV,3,5,196,3,44.0,3,44.0,Error1,2,1697027021.0,1.0,1697027021.0
98e10f84d94623f8b39e,Question_3MwAFlmNO8EKrpY5zjUd,2,5,196,16,3055.0,16,3055.0,Error1,15,1696600109.0,1.0,1696600109.0
98e10f84d94623f8b39e,Question_x2L7AqbMuTjCwPFy6vNr,2,4,196,4,306.0,4,306.0,Error4;Error1,3,1696601603.0,1.0,1696601603.0
98e10f84d94623f8b39e,Question_VgKw8PjY1FR6cm2QI9XW,1,4,288,3,199.0,3,199.0,Error1,2,1694681779.0,1.0,1694681779.0
98e10f84d94623f8b39e,Question_3oPyUzDmQtcMfLpGZ0jW,2,4,320,20,1700.0,20,1700.0,Error1,19,1696572882.0,1.0,1696572882.0
98e10f84d94623f8b39e,Question_fZrP3FJ4ebUogW9V7taS,1,3,196,17,1815223.0,17,1815223.0,Absolutely_Error,16,1696506212.0,1.0,1696506212.0
3c89c7f1db26ae691db8,Question_bumGRTJ0c8p4v5D6eHZa,3,4,384,1,0.0,1,0.0,,0,1703494166.0,1.0,1703494166.0
3c89c7f1db26ae691db8,Question_62XbhBvJ8NUSnApgDL94,3,2,324,3,1447.0,2,1343.0,Absolutely_Error,1,1701528748.0,1.0,1701528748.0
3c89c7f1db26ae691db8,Question_ZTbD7mxr2OUp8Fz6iNjy,3,2,184,13,1739.0,13,1739.0,Absolutely_Error;Error5;Error1,12,1700051487.0,1.0,1700051487.0
3c89c7f1db26ae691db8,Question_xqlJkmRaP0otZcX4fK3W,3,6,336,1,0.0,1,0.0,,0,1703494090.0,1.0,1703494090.0
3c89c7f1db26ae691db8,Question_FNg8X9v5zcbB1tQrxHR3,4,6,200,1,0.0,1,0.0,,0,1703494234.0,1.0,1703494234.0
3c89c7f1db26ae691db8,Question_hZ5wXofebmTlzKB1jNcP,3,7,468,1,0.0,1,0.0,,0,1703494198.0,1.0,1703494198.0
3c89c7f1db26ae691db8,Question_X3wF8QlTyi4mZkDp9Kae,3,3,316,7,622922.0,7,622922.0,Error3;Error1,6,1704116584.0,1.0,1704116584.0
3c89c7f1db26ae691db8,Question_oCjnFLbIs4Uxwek9rBpu,3,4,476,1,0.0,1,0.0,,0,1702969690.0,1.0,1702969690.0
3c89c7f1db26ae691db8,Question_EhVPdmlB31M8WKGqL0wc,3,2,328,3,59478.0,3,59478.0,Error3,2,1702969519.0,1.0,1702969519.0
3c89c7f1db26ae691db8,Question_UXqN1F7G3Sbldz02vZne,3,3,340,4,2451351.0,4,2451351.0,Absolutely_Error,3,1704116563.0,1.0,1704116563.0
3c89c7f1db26ae691db8,Question_x2Fy7rZ3SwYl9jMQkpOD,3,10,332,2,178.0,1,0.0,,0,1701662829.0,1.0,1701662829.0
3c89c7f1db26ae691db8,Question_BW0ItEaymH3TkD6S15JF,1,4,188,12,75660.0,10,75581.0,Absolutely_Error;Error4;Error1,9,1696591391.0,1.0,1696591391.0
3c89c7f1db26ae691db8,Question_h7pXNg80nJbw1C4kAPRm,3,3,332,21,690770.0,17,690661.0,Error1,16,1698763523.0,1.0,1698763523.0
3c89c7f1db26ae691db8,Question_rvB9mVE6Kbd8jAY4NwPx,1,5,196,4,394.0,4,394.0,Absolutely_Error,3,1696592761.0,1.0,1696592761.0
3c89c7f1db26ae691db8,Question_q7OpB2zCMmW9wS8uNt3H,1,3,192,5,86151.0,5,86151.0,Absolutely_Error,4,1696501721.0,1.0,1696501721.0
3c89c7f1db26ae691db8,Question_YWXHr4G6Cl7bEm9iF2kQ,3,4,200,1,0.0,1,0.0,,0,1703494052.0,1.0,1703494052.0
3c89c7f1db26ae691db8,Question_5fgqjSBwTPG7KUV3it6O,3,6,204,1,0.0,1,0.0,,0,1703493631.0,1.0,1703493631.0
3c89c7f1db26ae691db8,Question_Az73sM0rHfWVKuc4X2kL,3,3,316,2,7612.0,2,7612.0,,1,1702905167.0,1.0,1702905167.0
3c89c7f1db26ae691db8,Question_Ou3f2Wt9BqExm5DpN7Zk,3,5,348,3,3537.0,2,3307.0,Absolutely_Error,1,1701768712.0,1.0,1701768712.0
3c89c7f1db26ae691db8,Question_Mh4CZIsrEfxkP1wXtOYV,3,2,184,1,0.0,1,0.0,,0,1701525493.0,1.0,1701525493.0
3c89c7f1db26ae691db8,Question_lU2wvHSZq7m43xiVroBc,3,3,384,11,2620852.0,11,2620852.0,Error3,10,1704116470.0,1.0,1704116470.0
3c89c7f1db26ae691db8,Question_Ej5mBw9rsOUKkFycGvz2,3,2,336,2,602.0,2,602.0,Absolutely_Error,1,1701419820.0,1.0,1701419820.0
3c89c7f1db26ae691db8,Question_pVKXjZn0BkSwYcsa7C31,3,8,348,13,4206.0,11,4101.0,Error2;Absolutely_Error,10,1701345628.0,1.0,1701345628.0
3c89c7f1db26ae691db8,Question_QRm48lXxzdP7Tn1WgNOf,3,6,332,1,0.0,1,0.0,,0,1701337296.0,1.0,1701337296.0
3c89c7f1db26ae691db8,Question_Jr4Wz5jLqmN01KUwHa7g,3,3,328,18,2446.0,13,2172.0,Error5;Absolutely_Error,12,1700575084.0,1.0,1700575084.0
3c89c7f1db26ae691db8,Question_7NJzCXUPcvQF4Mkfh9Wr,3,3,364,8,984.0,5,888.0,Absolutely_Error;Error1;Error5,4,1700047867.0,1.0,1700047867.0
3c89c7f1db26ae691db8,Question_n2BTxIGw1Mc3Zo6RLdUe,3,3,472,3,74.0,3,74.0,Error2,2,1700045727.0,1.0,1700045727.0
3c89c7f1db26ae691db8,Question_NixCn84GdK2tySa5rB1V,3,3,204,45,178720.0,40,177947.0,Absolutely_Error;Error3;Error1,39,1699445225.0,1.0,1699445225.0
3c89c7f1db26ae691db8,Question_TmKaGvfNoXYq4FZ2JrBu,3,3,336,28,1708374.0,27,1708327.0,Error2;Absolutely_Error;Error1;Error3,26,1700556182.0,1.0,1700556182.0
